MMMCCCXXXVI,MMMCCCXXXVI,3336,3336,MMMCCCXXXVI
MCCCCLXXXVIIII,MCDLXXXIX,1489,1489,MCDLXXXIX
CDLVIII,CDLVIII,458,458,CDLVIII
DCCLVI,DCCLVI,756,756,DCCLVI
MMMMDCXXXVIII,MMMMDCXXXVIII,4638,4638,MMMMDCXXXVIII
MMCCCLXXXIII,MMCCCLXXXIII,2383,2383,MMCCCLXXXIII
MMMMDCCLXXV,MMMMDCCLXXV,4775,4775,MMMMDCCLXXV
MMMXXXVI,MMMXXXVI,3036,3036,MMMXXXVI
CCCLXXXXIX,CCCXCIX,399,399,CCCXCIX
CV,CV,105,105,CV
CCCCXIII,CDXIII,413,413,CDXIII
CCCCXVI,CDXVI,416,416,CDXVI
MDCCCLXXXIIII,MDCCCLXXXIV,1884,1884,MDCCCLXXXIV
MMDCCLXXXII,MMDCCLXXXII,2782,2782,MMDCCLXXXII
MMMMCCCCLXXXI,MMMMCDLXXXI,4481,4481,MMMMCDLXXXI
MXXV,MXXV,1025,1025,MXXV
MMCCCLXXVIIII,MMCCCLXXIX,2379,2379,MMCCCLXXIX
MMMCCXII,MMMCCXII,3212,3212,MMMCCXII
MMMMCCXXXIII,MMMMCCXXXIII,4233,4233,MMMMCCXXXIII
MMCCCLXXXVI,MMCCCLXXXVI,2386,2386,MMCCCLXXXVI
MMMDCCCLVIIII,MMMDCCCLIX,3859,3859,MMMDCCCLIX
MCCXXXVII,MCCXXXVII,1237,1237,MCCXXXVII
MDCLXXV,MDCLXXV,1675,1675,MDCLXXV
XXXV,XXXV,35,35,XXXV
MMDLI,MMDLI,2551,2551,MMDLI
MMMCCXXX,MMMCCXXX,3230,3230,MMMCCXXX
MMMMCXXXXV,MMMMCXLV,4145,4145,MMMMCXLV
CCCCLIX,CDLIX,459,459,CDLIX
MMMMDCCCLXXIII,MMMMDCCCLXXIII,4873,4873,MMMMDCCCLXXIII
MMCCCXVII,MMCCCXVII,2317,2317,MMCCCXVII
DCCCXVI,DCCCXVI,816,816,DCCCXVI
MMMCCCXXXXV,MMMCCCXLV,3345,3345,MMMCCCXLV
MDCCCCXCV,MCMXCV,1995,1995,MCMXCV
CLXXXI,CLXXXI,181,181,CLXXXI
MMMMDCCLXX,MMMMDCCLXX,4770,4770,MMMMDCCLXX
MMMDCCCIII,MMMDCCCIII,3803,3803,MMMDCCCIII
MMCLXXVII,MMCLXXVII,2177,2177,MMCLXXVII
MMMDCCXXIX,MMMDCCXXIX,3729,3729,MMMDCCXXIX
MMDCCCXCIIII,MMDCCCXCIV,2894,2894,MMDCCCXCIV
MMMCDXXIIII,MMMCDXXIV,3424,3424,MMMCDXXIV
MMMMXXVIII,MMMMXXVIII,4028,4028,MMMMXXVIII
MMMMDCCCCLXVIII,MMMMCMLXVIII,4968,4968,MMMMCMLXVIII
MDCCCXX,MDCCCXX,1820,1820,MDCCCXX
MMMMCDXXI,MMMMCDXXI,4421,4421,MMMMCDXXI
MMMMDLXXXIX,MMMMDLXXXIX,4589,4589,MMMMDLXXXIX
CCXVI,CCXVI,216,216,CCXVI
MDVIII,MDVIII,1508,1508,MDVIII
MMCCLXXI,MMCCLXXI,2271,2271,MMCCLXXI
MMMDCCCLXXI,MMMDCCCLXXI,3871,3871,MMMDCCCLXXI
MMMCCCLXXVI,MMMCCCLXXVI,3376,3376,MMMCCCLXXVI
MMCCLXI,MMCCLXI,2261,2261,MMCCLXI
MMMMDCCCXXXIV,MMMMDCCCXXXIV,4834,4834,MMMMDCCCXXXIV
DLXXXVI,DLXXXVI,586,586,DLXXXVI
MMMMDXXXII,MMMMDXXXII,4532,4532,MMMMDXXXII
MMMXXIIII,MMMXXIV,3024,3024,MMMXXIV
MMMMCDIV,MMMMCDIV,4404,4404,MMMMCDIV
MMMMCCCXLVIII,MMMMCCCXLVIII,4348,4348,MMMMCCCXLVIII
MMMMCXXXVIII,MMMMCXXXVIII,4138,4138,MMMMCXXXVIII
MMMCCCLXVI,MMMCCCLXVI,3366,3366,MMMCCCLXVI
MDCCXVIII,MDCCXVIII,1718,1718,MDCCXVIII
MMCXX,MMCXX,2120,2120,MMCXX
CCCLIX,CCCLIX,359,359,CCCLIX
MMMMDCCLXXII,MMMMDCCLXXII,4772,4772,MMMMDCCLXXII
MDCCCLXXV,MDCCCLXXV,1875,1875,MDCCCLXXV
MMMMDCCCXXIV,MMMMDCCCXXIV,4824,4824,MMMMDCCCXXIV
DCCCXXXXVIII,DCCCXLVIII,848,848,DCCCXLVIII
MMMDCCCCXXXVIIII,MMMCMXXXIX,3939,3939,MMMCMXXXIX
MMMMCCXXXV,MMMMCCXXXV,4235,4235,MMMMCCXXXV
MDCLXXXIII,MDCLXXXIII,1683,1683,MDCLXXXIII
MMCCLXXXIV,MMCCLXXXIV,2284,2284,MMCCLXXXIV
MCLXXXXIIII,MCXCIV,1194,1194,MCXCIV
DXXXXIII,DXLIII,543,543,DXLIII
MCCCXXXXVIII,MCCCXLVIII,1348,1348,MCCCXLVIII
MMCLXXIX,MMCLXXIX,2179,2179,MMCLXXIX
MMMMCCLXIV,MMMMCCLXIV,4264,4264,MMMMCCLXIV
MXXII,MXXII,1022,1022,MXXII
MMMCXIX,MMMCXIX,3119,3119,MMMCXIX
MDCXXXVII,MDCXXXVII,1637,1637,MDCXXXVII
MMDCCVI,MMDCCVI,2706,2706,MMDCCVI
MCLXXXXVIII,MCXCVIII,1198,1198,MCXCVIII
MMMCXVI,MMMCXVI,3116,3116,MMMCXVI
MCCCLX,MCCCLX,1360,1360,MCCCLX
MMMCDX,MMMCDX,3410,3410,MMMCDX
CCLXVIIII,CCLXIX,269,269,CCLXIX
MMMCCLX,MMMCCLX,3260,3260,MMMCCLX
MCXXVIII,MCXXVIII,1128,1128,MCXXVIII
LXXXII,LXXXII,82,82,LXXXII
MCCCCLXXXI,MCDLXXXI,1481,1481,MCDLXXXI
MMMI,MMMI,3001,3001,MMMI
MMMCCCLXIV,MMMCCCLXIV,3364,3364,MMMCCCLXIV
MMMCCCXXVIIII,MMMCCCXXIX,3329,3329,MMMCCCXXIX
CXXXVIII,CXXXVIII,138,138,CXXXVIII
MMCCCXX,MMCCCXX,2320,2320,MMCCCXX
MMMCCXXVIIII,MMMCCXXIX,3229,3229,MMMCCXXIX
MCCLXVI,MCCLXVI,1266,1266,MCCLXVI
MMMCCCCXXXXVI,MMMCDXLVI,3446,3446,MMMCDXLVI
MMDCCXCIX,MMDCCXCIX,2799,2799,MMDCCXCIX
MCMLXXI,MCMLXXI,1971,1971,MCMLXXI
MMCCLXVIII,MMCCLXVIII,2268,2268,MMCCLXVIII
CDLXXXXIII,CDXCIII,493,493,CDXCIII
MMMMDCCXXII,MMMMDCCXXII,4722,4722,MMMMDCCXXII
MMMMDCCLXXXVII,MMMMDCCLXXXVII,4787,4787,MMMMDCCLXXXVII
MMMDCCLIV,MMMDCCLIV,3754,3754,MMMDCCLIV
MMCCLXIII,MMCCLXIII,2263,2263,MMCCLXIII
MDXXXVII,MDXXXVII,1537,1537,MDXXXVII
DCCXXXIIII,DCCXXXIV,734,734,DCCXXXIV
MCII,MCII,1102,1102,MCII
MMMDCCCLXXI,MMMDCCCLXXI,3871,3871,MMMDCCCLXXI
MMMLXXIII,MMMLXXIII,3073,3073,MMMLXXIII
MDCCCLIII,MDCCCLIII,1853,1853,MDCCCLIII
MMXXXVIII,MMXXXVIII,2038,2038,MMXXXVIII
MDCCXVIIII,MDCCXIX,1719,1719,MDCCXIX
MDCCCCXXXVII,MCMXXXVII,1937,1937,MCMXXXVII
MMCCCXVI,MMCCCXVI,2316,2316,MMCCCXVI
MCMXXII,MCMXXII,1922,1922,MCMXXII
MMMCCCLVIII,MMMCCCLVIII,3358,3358,MMMCCCLVIII
MMMMDCCCXX,MMMMDCCCXX,4820,4820,MMMMDCCCXX
MCXXIII,MCXXIII,1123,1123,MCXXIII
MMMDLXI,MMMDLXI,3561,3561,MMMDLXI
MMMMDXXII,MMMMDXXII,4522,4522,MMMMDXXII
MDCCCX,MDCCCX,1810,1810,MDCCCX
MMDXCVIIII,MMDXCIX,2599,2599,MMDXCIX
MMMDCCCCVIII,MMMCMVIII,3908,3908,MMMCMVIII
MMMMDCCCCXXXXVI,MMMMCMXLVI,4946,4946,MMMMCMXLVI
MMDCCCXXXV,MMDCCCXXXV,2835,2835,MMDCCCXXXV
MMCXCIV,MMCXCIV,2194,2194,MMCXCIV
MCMLXXXXIII,MCMXCIII,1993,1993,MCMXCIII
MMMCCCLXXVI,MMMCCCLXXVI,3376,3376,MMMCCCLXXVI
MMMMDCLXXXV,MMMMDCLXXXV,4685,4685,MMMMDCLXXXV
CMLXIX,CMLXIX,969,969,CMLXIX
DCXCII,DCXCII,692,692,DCXCII
MMXXVIII,MMXXVIII,2028,2028,MMXXVIII
MMMMCCCXXX,MMMMCCCXXX,4330,4330,MMMMCCCXXX
XXXXVIIII,XLIX,49,49,XLIX
